5.20000E-01 1.30601E-01 2.83893E+05 1.32641E+02 4.32912E+04 3.43446E+07 4.89202E+04 1.11593E+02 6.28716E+04 4.44343E+04 1.01417E+02 
5.32112E-01 1.01127E-01 2.17267E+05 1.02132E+02 3.39183E+04 2.61792E+07 3.83610E+04 8.79170E+01 4.81872E+04 3.40560E+04 7.80946E+01 
5.44507E-01 8.03737E-02 1.70664E+05 8.08208E+01 2.72692E+04 2.04903E+07 3.08943E+04 7.11152E+01 3.79314E+04 2.68077E+04 6.17429E+01 
5.57190E-01 6.52414E-02 1.36976E+05 6.53528E+01 2.24011E+04 1.64003E+07 2.54378E+04 5.87530E+01 3.05267E+04 2.15745E+04 4.98577E+01 
5.70169E-01 5.39681E-02 1.12005E+05 5.38814E+01 1.87466E+04 1.33767E+07 2.13494E+04 4.94610E+01 2.50418E+04 1.76980E+04 4.10247E+01 
5.83450E-01 4.54146E-02 9.31181E+04 4.52167E+01 1.59511E+04 1.10985E+07 1.82325E+04 4.23496E+01 2.09031E+04 1.47730E+04 3.43331E+01 
5.97040E-01 3.87975E-02 7.85641E+04 3.85448E+01 1.37734E+04 9.35135E+06 1.58162E+04 3.68040E+01 1.77237E+04 1.25259E+04 2.91638E+01 
6.10947E-01 3.35750E-02 6.71065E+04 3.32980E+01 1.20398E+04 7.97764E+06 1.38971E+04 3.23939E+01 1.52216E+04 1.07576E+04 2.50898E+01 
6.25178E-01 2.93757E-02 5.79372E+04 2.90904E+01 1.06376E+04 6.88201E+06 1.23502E+04 2.88218E+01 1.32221E+04 9.34446E+03 2.18194E+01 
6.39740E-01 2.59475E-02 5.04773E+04 2.56635E+01 9.48382E+03 5.99055E+06 1.10780E+04 2.58853E+01 1.15926E+04 8.19279E+03 1.91543E+01 
6.54641E-01 2.31135E-02 4.43357E+04 2.28349E+01 8.52404E+03 5.25844E+06 1.00229E+04 2.34412E+01 1.02519E+04 7.24525E+03 1.69545E+01 
6.69890E-01 2.07454E-02 3.92202E+04 2.04756E+01 7.71593E+03 4.64921E+06 9.13632E+03 2.13854E+01 9.13438E+03 6.45544E+03 1.51188E+01 
6.85494E-01 1.87469E-02 3.49142E+04 1.84878E+01 7.02847E+03 4.13659E+06 8.38362E+03 1.96395E+01 8.19289E+03 5.79005E+03 1.35714E+01 
7.01461E-01 1.70437E-02 3.12592E+04 1.67960E+01 6.43890E+03 3.70248E+06 7.74064E+03 1.81426E+01 7.39405E+03 5.22547E+03 1.22545E+01 
7.17800E-01 1.55792E-02 2.81244E+04 1.53432E+01 5.92754E+03 3.32976E+06 7.18361E+03 1.68478E+01 6.70735E+03 4.74014E+03 1.11235E+01 
7.34520E-01 1.43092E-02 2.54176E+04 1.40846E+01 5.48130E+03 3.00856E+06 6.69921E+03 1.57186E+01 6.11416E+03 4.32091E+03 1.01441E+01 
7.51629E-01 1.31996E-02 2.30618E+04 1.29860E+01 5.08847E+03 2.72910E+06 6.27387E+03 1.47265E+01 5.59700E+03 3.95541E+03 9.28982E+00 
7.69136E-01 1.22244E-02 2.09982E+04 1.20210E+01 4.74041E+03 2.48419E+06 5.89764E+03 1.38498E+01 5.14290E+03 3.63447E+03 8.54001E+00 
7.87052E-01 1.13628E-02 1.91827E+04 1.11691E+01 4.43079E+03 2.26913E+06 5.56444E+03 1.30710E+01 4.74311E+03 3.35192E+03 7.87835E+00 
8.05385E-01 1.05984E-02 1.75752E+04 1.04136E+01 4.15333E+03 2.07846E+06 5.26664E+03 1.23762E+01 4.38824E+03 3.10112E+03 7.29171E+00 
8.24144E-01 9.91726E-03 1.61471E+04 9.74081E+00 3.90407E+03 1.90937E+06 5.00049E+03 1.17540E+01 4.07274E+03 2.87814E+03 6.76927E+00 
8.43341E-01 9.30803E-03 1.48721E+04 9.13937E+00 3.67886E+03 1.75835E+06 4.76119E+03 1.11945E+01 3.79062E+03 2.67875E+03 6.30204E+00 
8.62985E-01 8.76098E-03 1.37292E+04 8.59961E+00 3.47456E+03 1.62301E+06 4.54522E+03 1.06896E+01 3.53730E+03 2.49972E+03 5.88245E+00 
8.83087E-01 8.26790E-03 1.27011E+04 8.11333E+00 3.28854E+03 1.50133E+06 4.34986E+03 1.02322E+01 3.30916E+03 2.33848E+03 5.50417E+00 
9.03656E-01 7.82182E-03 1.17724E+04 7.67362E+00 3.11838E+03 1.39139E+06 4.17217E+03 9.81643E+00 3.10266E+03 2.19253E+03 5.16182E+00 
9.24705E-01 7.41682E-03 1.09308E+04 7.27457E+00 2.96222E+03 1.29185E+06 4.01025E+03 9.43713E+00 2.91524E+03 2.06007E+03 4.85086E+00 
9.46244E-01 7.04791E-03 1.01657E+04 6.91121E+00 2.81835E+03 1.20132E+06 3.86204E+03 9.08996E+00 2.74445E+03 1.93936E+03 4.56746E+00 
9.68285E-01 6.71078E-03 9.46799E+03 6.57928E+00 2.68537E+03 1.11882E+06 3.72606E+03 8.77122E+00 2.58836E+03 1.82905E+03 4.30833E+00 
9.90840E-01 6.40182E-03 8.83002E+03 6.27519E+00 2.56207E+03 1.04336E+06 3.60083E+03 8.47773E+00 2.44523E+03 1.72788E+03 4.07069E+00 
1.01392E+00 6.11794E-03 8.24518E+03 5.99584E+00 2.44743E+03 9.74208E+05 3.48529E+03 8.20677E+00 2.31366E+03 1.63489E+03 3.85215E+00 
1.03754E+00 5.85651E-03 7.70779E+03 5.73866E+00 2.34053E+03 9.10670E+05 3.37838E+03 7.95602E+00 2.19238E+03 1.54918E+03 3.65066E+00 
1.06170E+00 5.61526E-03 7.21291E+03 5.50137E+00 2.24061E+03 8.52174E+05 3.27926E+03 7.72347E+00 2.08034E+03 1.46999E+03 3.46448E+00 
1.08643E+00 5.39222E-03 6.75630E+03 5.28206E+00 2.14700E+03 7.98201E+05 3.18717E+03 7.50737E+00 1.97660E+03 1.39666E+03 3.29204E+00 
1.11174E+00 5.18564E-03 6.33418E+03 5.07898E+00 2.05909E+03 7.48307E+05 3.10143E+03 7.30616E+00 1.88033E+03 1.32862E+03 3.13200E+00 
1.13764E+00 4.99394E-03 5.94325E+03 4.89057E+00 1.97636E+03 7.02108E+05 3.02147E+03 7.11841E+00 1.79081E+03 1.26535E+03 2.98315E+00 
1.16413E+00 4.81570E-03 5.58058E+03 4.71543E+00 1.89834E+03 6.59249E+05 2.94671E+03 6.94285E+00 1.70740E+03 1.20640E+03 2.84442E+00 
1.19125E+00 4.64964E-03 5.24360E+03 4.55231E+00 1.82462E+03 6.19431E+05 2.87667E+03 6.77834E+00 1.62951E+03 1.15134E+03 2.71485E+00 
1.21900E+00 4.49463E-03 4.93001E+03 4.40007E+00 1.75484E+03 5.82379E+05 2.81092E+03 6.62384E+00 1.55664E+03 1.09984E+03 2.59360E+00 
1.24739E+00 4.34965E-03 4.63784E+03 4.25772E+00 1.68867E+03 5.47854E+05 2.74905E+03 6.47847E+00 1.48832E+03 1.05155E+03 2.47993E+00 
1.27645E+00 4.21381E-03 4.36558E+03 4.12436E+00 1.62595E+03 5.15672E+05 2.69076E+03 6.34153E+00 1.42420E+03 1.00623E+03 2.37322E+00 
1.30618E+00 4.08637E-03 4.11219E+03 3.99925E+00 1.56665E+03 4.85714E+05 2.63588E+03 6.21261E+00 1.36398E+03 9.63661E+02 2.27301E+00 
1.33661E+00 3.96668E-03 3.87687E+03 3.88177E+00 1.51081E+03 4.57887E+05 2.58430E+03 6.09149E+00 1.30741E+03 9.23680E+02 2.17890E+00 
1.36774E+00 3.85420E-03 3.65885E+03 3.77136E+00 1.45849E+03 4.32103E+05 2.53597E+03 5.97805E+00 1.25432E+03 8.86152E+02 2.09056E+00 
1.39960E+00 3.74843E-03 3.45729E+03 3.66755E+00 1.40968E+03 4.08265E+05 2.49086E+03 5.87219E+00 1.20451E+03 8.50946E+02 2.00770E+00 
1.43220E+00 3.64894E-03 3.27126E+03 3.56991E+00 1.36435E+03 3.86264E+05 2.44893E+03 5.77383E+00 1.15782E+03 8.17942E+02 1.93002E+00 
1.46556E+00 3.55535E-03 3.09989E+03 3.47806E+00 1.32244E+03 3.65990E+05 2.41015E+03 5.68294E+00 1.11408E+03 7.87026E+02 1.85726E+00 
1.49970E+00 3.46736E-03 2.94245E+03 3.39169E+00 1.28398E+03 3.47358E+05 2.37458E+03 5.59966E+00 1.07317E+03 7.58112E+02 1.78925E+00 
1.53463E+00 3.38470E-03 2.79826E+03 3.31055E+00 1.24898E+03 3.30299E+05 2.34232E+03 5.52417E+00 1.03501E+03 7.31139E+02 1.72579E+00 
1.57037E+00 3.30711E-03 2.66644E+03 3.23439E+00 1.21734E+03 3.14707E+05 2.31337E+03 5.45649E+00 9.99461E+02 7.06013E+02 1.66668E+00 
1.60695E+00 3.23431E-03 2.54595E+03 3.16293E+00 1.18888E+03 3.00459E+05 2.28769E+03 5.39648E+00 9.66372E+02 6.82626E+02 1.61165E+00 
1.64438E+00 3.16602E-03 2.43571E+03 3.09590E+00 1.16337E+03 2.87425E+05 2.26516E+03 5.34388E+00 9.35573E+02 6.60859E+02 1.56043E+00 
1.68269E+00 3.10200E-03 2.33479E+03 3.03306E+00 1.14061E+03 2.75491E+05 2.24568E+03 5.29850E+00 9.06910E+02 6.40600E+02 1.51277E+00 
1.72188E+00 3.04204E-03 2.24237E+03 2.97419E+00 1.12044E+03 2.64564E+05 2.22921E+03 5.26019E+00 8.80255E+02 6.21762E+02 1.46844E+00 
1.76199E+00 2.98593E-03 2.15773E+03 2.91910E+00 1.10272E+03 2.54558E+05 2.21568E+03 5.22881E+00 8.55484E+02 6.04255E+02 1.42725E+00 
1.80303E+00 2.93347E-03 2.08019E+03 2.86760E+00 1.08730E+03 2.45392E+05 2.20503E+03 5.20420E+00 8.32478E+02 5.87996E+02 1.38899E+00 
1.84503E+00 2.88447E-03 2.00907E+03 2.81949E+00 1.07403E+03 2.36987E+05 2.19716E+03 5.18616E+00 8.11111E+02 5.72895E+02 1.35346E+00 
1.88801E+00 2.83874E-03 1.94375E+03 2.77460E+00 1.06275E+03 2.29269E+05 2.19199E+03 5.17447E+00 7.91266E+02 5.58870E+02 1.32045E+00 
1.93198E+00 2.79611E-03 1.88370E+03 2.73274E+00 1.05333E+03 2.22173E+05 2.18944E+03 5.16893E+00 7.72834E+02 5.45844E+02 1.28980E+00 
1.97698E+00 2.75644E-03 1.82848E+03 2.69378E+00 1.04567E+03 2.15647E+05 2.18944E+03 5.16945E+00 7.55726E+02 5.33754E+02 1.26135E+00 
2.02303E+00 2.71959E-03 1.77771E+03 2.65758E+00 1.03971E+03 2.09647E+05 2.19199E+03 5.17597E+00 7.39865E+02 5.22545E+02 1.23498E+00 
2.07016E+00 2.68545E-03 1.73109E+03 2.62404E+00 1.03541E+03 2.04137E+05 2.19707E+03 5.18849E+00 7.25184E+02 5.12170E+02 1.21058E+00 
2.11838E+00 2.65392E-03 1.68832E+03 2.59305E+00 1.03272E+03 1.99083E+05 2.20470E+03 5.20701E+00 7.11623E+02 5.02586E+02 1.18803E+00 
2.16772E+00 2.62486E-03 1.64912E+03 2.56450E+00 1.03160E+03 1.94452E+05 2.21485E+03 5.23148E+00 6.99114E+02 4.93747E+02 1.16724E+00 
2.21821E+00 2.59818E-03 1.61321E+03 2.53827E+00 1.03197E+03 1.90209E+05 2.22750E+03 5.26184E+00 6.87593E+02 4.85604E+02 1.14808E+00 
2.26988E+00 2.57374E-03 1.58030E+03 2.51424E+00 1.03379E+03 1.86321E+05 2.24260E+03 5.29799E+00 6.76991E+02 4.78112E+02 1.13046E+00 
2.32275E+00 2.55144E-03 1.55014E+03 2.49231E+00 1.03697E+03 1.82759E+05 2.26012E+03 5.33984E+00 6.67246E+02 4.71226E+02 1.11426E+00 
2.37686E+00 2.53116E-03 1.52250E+03 2.47236E+00 1.04148E+03 1.79495E+05 2.28002E+03 5.38731E+00 6.58301E+02 4.64904E+02 1.09939E+00 
2.43222E+00 2.51281E-03 1.49718E+03 2.45430E+00 1.04727E+03 1.76504E+05 2.30227E+03 5.44035E+00 6.50102E+02 4.59110E+02 1.08576E+00 
2.48888E+00 2.49630E-03 1.47401E+03 2.43805E+00 1.05431E+03 1.73767E+05 2.32687E+03 5.49895E+00 6.42605E+02 4.53812E+02 1.07330E+00 
2.54685E+00 2.48156E-03 1.45284E+03 2.42352E+00 1.06258E+03 1.71267E+05 2.35383E+03 5.56312E+00 6.35771E+02 4.48982E+02 1.06195E+00 
2.60617E+00 2.46850E-03 1.43355E+03 2.41065E+00 1.07207E+03 1.68988E+05 2.38316E+03 5.63291E+00 6.29565E+02 4.44597E+02 1.05164E+00 
2.66688E+00 2.45708E-03 1.41603E+03 2.39938E+00 1.08278E+03 1.66918E+05 2.41489E+03 5.70838E+00 6.23959E+02 4.40634E+02 1.04233E+00 
2.72900E+00 2.44722E-03 1.40019E+03 2.38963E+00 1.09472E+03 1.65046E+05 2.44906E+03 5.78964E+00 6.18923E+02 4.37075E+02 1.03397E+00 
2.79257E+00 2.43887E-03 1.38593E+03 2.38137E+00 1.10790E+03 1.63361E+05 2.48570E+03 5.87675E+00 6.14432E+02 4.33901E+02 1.02652E+00 
2.85761E+00 2.43197E-03 1.37318E+03 2.37453E+00 1.12233E+03 1.61854E+05 2.52486E+03 5.96982E+00 6.10461E+02 4.31094E+02 1.01994E+00 
2.92417E+00 2.42646E-03 1.36183E+03 2.36906E+00 1.13800E+03 1.60514E+05 2.56656E+03 6.06888E+00 6.06982E+02 4.28635E+02 1.01417E+00 
2.99229E+00 2.42228E-03 1.35178E+03 2.36488E+00 1.15489E+03 1.59327E+05 2.61079E+03 6.17395E+00 6.03963E+02 4.26501E+02 1.00917E+00 
3.06199E+00 2.41933E-03 1.34293E+03 2.36192E+00 1.17299E+03 1.58282E+05 2.65755E+03 6.28500E+00 6.01372E+02 4.24669E+02 1.00488E+00 
3.13331E+00 2.41757E-03 1.33517E+03 2.36012E+00 1.19227E+03 1.57366E+05 2.70683E+03 6.40203E+00 5.99177E+02 4.23117E+02 1.00124E+00 
3.20629E+00 2.41693E-03 1.32842E+03 2.35941E+00 1.21272E+03 1.56568E+05 2.75864E+03 6.52504E+00 5.97351E+02 4.21826E+02 9.98227E-01 
3.28098E+00 2.41735E-03 1.32259E+03 2.35974E+00 1.23433E+03 1.55880E+05 2.81297E+03 6.65406E+00 5.95871E+02 4.20779E+02 9.95785E-01 
3.35740E+00 2.41878E-03 1.31763E+03 2.36107E+00 1.25708E+03 1.55293E+05 2.86986E+03 6.78914E+00 5.94716E+02 4.19962E+02 9.93885E-01 
3.43561E+00 2.42119E-03 1.31346E+03 2.36336E+00 1.28099E+03 1.54801E+05 2.92934E+03 6.93037E+00 5.93869E+02 4.19362E+02 9.92498E-01 
3.51563E+00 2.42455E-03 1.31006E+03 2.36656E+00 1.30608E+03 1.54398E+05 2.99146E+03 7.07788E+00 5.93316E+02 4.18970E+02 9.91602E-01 
3.59752E+00 2.42881E-03 1.30739E+03 2.37067E+00 1.33236E+03 1.54082E+05 3.05627E+03 7.23181E+00 5.93046E+02 4.18778E+02 9.91178E-01 
3.68132E+00 2.43397E-03 1.30543E+03 2.37564E+00 1.35986E+03 1.53849E+05 3.12386E+03 7.39232E+00 5.93050E+02 4.18779E+02 9.91212E-01 
3.76707E+00 2.43999E-03 1.30413E+03 2.38146E+00 1.38862E+03 1.53695E+05 3.19428E+03 7.55960E+00 5.93320E+02 4.18969E+02 9.91687E-01 
3.85481E+00 2.44686E-03 1.30349E+03 2.38810E+00 1.41865E+03 1.53618E+05 3.26762E+03 7.73381E+00 5.93847E+02 4.19339E+02 9.92592E-01 
3.94460E+00 2.45455E-03 1.30348E+03 2.39555E+00 1.45000E+03 1.53615E+05 3.34396E+03 7.91516E+00 5.94623E+02 4.19886E+02 9.93914E-01 
4.03649E+00 2.46304E-03 1.30408E+03 2.40378E+00 1.48270E+03 1.53685E+05 3.42337E+03 8.10384E+00 5.95642E+02 4.20604E+02 9.95639E-01 
4.13051E+00 2.47231E-03 1.30527E+03 2.41278E+00 1.51678E+03 1.53824E+05 3.50595E+03 8.30006E+00 5.96896E+02 4.21489E+02 9.97758E-01 
4.22672E+00 2.48235E-03 1.30703E+03 2.42252E+00 1.55229E+03 1.54030E+05 3.59178E+03 8.50402E+00 5.98379E+02 4.22535E+02 1.00026E+00 
4.32517E+00 2.49313E-03 1.30935E+03 2.43299E+00 1.58926E+03 1.54302E+05 3.68094E+03 8.71594E+00 6.00085E+02 4.23739E+02 1.00313E+00 
4.42592E+00 2.50463E-03 1.31221E+03 2.44417E+00 1.62772E+03 1.54638E+05 3.77354E+03 8.93605E+00 6.02009E+02 4.25096E+02 1.00637E+00 
4.52901E+00 2.51685E-03 1.31559E+03 2.45605E+00 1.66774E+03 1.55036E+05 3.86966E+03 9.16458E+00 6.04143E+02 4.26602E+02 1.00995E+00 
4.63450E+00 2.52975E-03 1.31949E+03 2.46860E+00 1.70933E+03 1.55494E+05 3.96941E+03 9.40177E+00 6.06484E+02 4.28254E+02 1.01388E+00 
4.74246E+00 2.54333E-03 1.32388E+03 2.48181E+00 1.75256E+03 1.56011E+05 4.07288E+03 9.64785E+00 6.09025E+02 4.30048E+02 1.01815E+00 
4.85292E+00 2.55756E-03 1.32875E+03 2.49566E+00 1.79747E+03 1.56584E+05 4.18017E+03 9.90307E+00 6.11761E+02 4.31979E+02 1.02274E+00 
4.96596E+00 2.57244E-03 1.33410E+03 2.51013E+00 1.84410E+03 1.57214E+05 4.29139E+03 1.01677E+01 6.14687E+02 4.34045E+02 1.02765E+00 
5.08163E+00 2.58794E-03 1.33991E+03 2.52522E+00 1.89250E+03 1.57897E+05 4.40665E+03 1.04419E+01 6.17799E+02 4.36241E+02 1.03286E+00 
5.20000E+00 2.60404E-03 1.34616E+03 2.54090E+00 1.94272E+03 1.58633E+05 4.52603E+03 1.07261E+01 6.21089E+02 4.38564E+02 1.03838E+00 
5.32112E+00 2.62074E-03 1.35284E+03 2.55716E+00 1.99480E+03 1.59420E+05 4.64966E+03 1.10204E+01 6.24554E+02 4.41009E+02 1.04419E+00 
5.44507E+00 2.63800E-03 1.35993E+03 2.57397E+00 2.04878E+03 1.60255E+05 4.77762E+03 1.13251E+01 6.28186E+02 4.43574E+02 1.05027E+00 
5.57190E+00 2.65582E-03 1.36743E+03 2.59133E+00 2.10472E+03 1.61138E+05 4.91001E+03 1.16404E+01 6.31980E+02 4.46252E+02 1.05663E+00 
5.70169E+00 2.67416E-03 1.37530E+03 2.60920E+00 2.16265E+03 1.62066E+05 5.04694E+03 1.19666E+01 6.35929E+02 4.49040E+02 1.06324E+00 
5.83450E+00 2.69303E-03 1.38355E+03 2.62758E+00 2.22262E+03 1.63037E+05 5.18851E+03 1.23040E+01 6.40028E+02 4.51934E+02 1.07010E+00 
5.97040E+00 2.71239E-03 1.39214E+03 2.64645E+00 2.28467E+03 1.64049E+05 5.33481E+03 1.26527E+01 6.44270E+02 4.54929E+02 1.07721E+00 
