12.5	3.406048071908812	3.2343520302612796	3.577744113556343
37.5	3.3696227937834706	3.2077323512162863	3.531513236350655
62.5	3.3065809326224582	3.1547091049392826	3.4584527603056334
87.5	3.221437267186142	3.079226369684645	3.363648164687639
112.5	3.1150060816023637	2.9821586446097648	3.2478535185949635
137.5	2.980833746533824	2.8574076780792876	3.104259814988362
162.5	2.820740733751056	2.706730375759419	2.9347510917426938
187.5	2.6322261663977495	2.5276644851315107	2.736787847663989
212.5	2.413205982788778	2.3181839800120816	2.5082279855654748
237.5	2.1747917265786314	2.089166128050135	2.2604173251071273
262.5	1.9254564605484799	1.8489491776537332	2.001963743443226
287.5	1.6748326209843187	1.6070460424371815	1.7426191995314562
312.5	1.433193890767796	1.3736066439239736	1.4927811376116185
337.5	1.207273471519375	1.1553036623877015	1.2592432806510483
362.5	1.0012262172395183	0.9562664229064174	1.0461860115726191
387.5	0.8190239705754926	0.780430994099125	0.8576169470518602
412.5	0.6600502664383909	0.6272161952835229	0.6928843375932591
437.5	0.5184034334038385	0.4908430355904563	0.5459638312172209
462.5	0.39597550330197084	0.3731770804800408	0.41877392612390096
487.5	0.29488968095035967	0.2763017651436025	0.3134775967571167
512.5	0.21506546792198256	0.2001193107160313	0.23001162512793372
537.5	0.15347821900766714	0.1416550182584001	0.16530141975693416
562.5	0.10605135343313046	0.09690443249273246	0.11519827437352843
587.5	0.06880441184542643	0.06197941729271658	0.07562940639813628
612.5	0.04051539032506735	0.03566040601931997	0.04537037463081474
637.5	0.022577043584643977	0.019251147028172745	0.025902940141115206
662.5	0.011671118767121427	0.009517868169140343	0.01382436936510251
687.5	0.0051685385004969124	0.003896834685144804	0.00644024231584902
712.5	0.0018633975471245995	0.0012020979299541324	0.0025246971642950656
737.5	0.0005209461636238365	0.00022421584534322136	0.0008176764819044515
762.5	0.0001305231673250194	0.0000290658977027765	0.00023198043694726235
787.5	0.	0.	0.
