0.5294550878125789, 1.467785374777466e-44
0.5728580631551662, 1.480777129833147e-44
0.6345459753826608, 1.5297528744510434e-44
0.6978445241714387, 1.580280257460456e-44
0.7785370408434875, 1.652469518819578e-44
0.8479474105874234, 1.3367865064310084e-44
0.9117255771147794, 1.068510055036423e-44
0.9955136233436953, 8.44821579756738e-45
1.0831136292887453, 7.011657523339439e-45
1.182652325054203, 5.89637392476974e-45
1.291338677802977, 4.876523262946619e-45
1.410013361884283, 4.043393450029959e-45
1.5395943100494305, 3.3960683799247716e-45
1.6810838135384363, 3.198140684921165e-45
1.8355762746682263, 3.061429522787161e-45
2.0042666718876525, 2.9770736717618995e-45
2.188459802775387, 2.7569510777243102e-45
2.3895803764740493, 2.5904383012463738e-45
2.609184033624179, 2.634980870969951e-45
2.870301758008218, 2.881416841580924e-45
3.11079112016848, 3.1372859046300085e-45
3.375977020086403, 3.3623698349027456e-45
3.7160698021793244, 3.867350861919128e-45
4.049673946351208, 4.1420625386526776e-45
4.398626522628647, 4.553668209646647e-45
4.7942798762121965, 4.9742415489188716e-45
5.271925512911827, 4.69056792133737e-45
5.756418160347608, 4.079847446178416e-45
6.285435929552362, 3.159815380471218e-45
6.858501015112391, 2.7120198103887024e-45
7.326725692757177, 2.2974788047516046e-45
7.94124255880252, 1.5802254272095546e-45
8.380487491185164, 1.0654339079300698e-45
8.712506462556545, 5.7905089991205415e-46
9.020706739984467, 2.986602982660299e-46
9.542297978387479, 1.0635165190695512e-46
9.261396325930166, 1.9441953679125353e-46
9.790548102220143, 5.084365234931837e-47
10.123666217411955, 2.5506715580248283e-47
10.44693477074194, 9.579538319497382e-48
10.219233266318696, 1.676046233615421e-47
10.567265778996488, 6.647492659296166e-48
10.78054212275353, 3.460043934994251e-48
11.522226098932004, 5.397948253707676e-49
11.164185624304672, 1.539437878419179e-48
12.418335646219713, 2.741532118258549e-49
11.2961308706466, 8.992544329495921e-49
11.945037426758814, 3.8627318080385744e-49
13.06888032431897, 2.1152843256122314e-49
13.794978933751231, 1.752469307853593e-49
14.635995377569472, 1.3806015388176398e-49
15.758759795544501, 1.1290224383876197e-49
17.206997870029525, 9.574315292269128e-50
18.78832976329217, 8.778877705977463e-50
20.51498686525988, 7.80236960228749e-50
22.524618425522302, 7.465731080887032e-50
24.307347434460006, 7.313105731003397e-50
26.7067136971513, 7.23986131136056e-50
29.16107432720043, 7.106190031778533e-50
31.819791040192133, 7.759727964600534e-50
35.028690086990736, 8.677659016120387e-50
37.962318390596025, 9.374358730195129e-50
41.35455639628327, 1.0350468145790618e-49
44.92813205545079, 1.1436162800239115e-49
49.419908245449676, 1.2500066568783285e-49
54.26104258141703, 1.3820250748314113e-49
58.9207237773668, 1.4613112495368597e-49
64.55018192052842, 1.5160608527152304e-49
70.24803998433995, 1.839964767126144e-49
77.24672814013663, 2.0469096341620187e-49
83.7529956401692, 2.2398808506306987e-49
91.44993871893647, 2.5927344378314964e-49
99.85423479809442, 3.0233535722407547e-49
109.03088997968146, 3.2277320073251086e-49
119.0508844597171, 3.2385601304680593e-49
129.99172155049044, 3.638105000169599e-49
141.93802715827712, 3.914741281722361e-49
154.98220435336475, 4.2814516051345646e-49
169.0749296021856, 4.3411353114940324e-49
205.74791932156285, 4.980429628311384e-49
192.1777140126666, 4.866228637866736e-49
227.89959061713387, 5.672442287569842e-49
215.9415130406199, 5.381806835860318e-49
244.4215847773152, 5.989944225629746e-49
266.88405326424277, 6.465208833356756e-49
291.4108340785202, 7.109267328850231e-49
318.1916385774425, 7.710312648952484e-49
347.43361268894085, 7.909744574587811e-49
379.3629391575296, 9.566344227760476e-49
414.2265870374733, 1.0389989168509573e-48
452.29422196527184, 1.088006635485693e-48
493.8602919871583, 1.1437600777410017e-48
539.2463050752134, 1.2754411180554191e-48
584.4272689209129, 1.500675826101665e-48
642.9146414335519, 1.5056047310506428e-48
701.9988253698546, 1.6458013774343265e-48
766.5128759889799, 1.7088644463381698e-48
836.9558008125516, 1.802504763866816e-48
978.520728236737, 2.009066575678508e-48
