12.5	4.573560889147407	4.37006782843718	4.777053949857634
37.5	4.124206371848416	3.9533925887425725	4.29502015495426
62.5	3.674320217988406	3.527657052666691	3.8209833833101214
87.5	3.3453741697349835	3.215523243825918	3.4752250956440482
112.5	3.1004409553691943	2.983124634611401	3.217757276126986
137.5	2.879983010392885	2.7732864330679114	2.98667958771786
162.5	2.660382968292689	2.563356995640417	2.75740894094496
187.5	2.4257927193901065	2.338008287945504	2.5135771508347085
212.5	2.176549929382264	2.0976866737905926	2.2554131849739347
237.5	1.9256661571485316	1.8552439408135268	1.9960883734835364
262.5	1.683025014060778	1.6204799481349816	1.7455700799865748
287.5	1.4546080115751967	1.3993502359183367	1.5098657872320569
312.5	1.2425964200615218	1.1940597415787064	1.291133098544337
337.5	1.0431566179703584	1.0008827492749082	1.0854304866658089
362.5	0.8570148132712028	0.8205717795415775	0.893457847000828
387.5	0.6925650122101334	0.6614156014274399	0.7237144229928268
412.5	0.5513488986506248	0.524948223697568	0.5777495736036816
437.5	0.43083695237617736	0.40869162004852155	0.45298228470383317
462.5	0.3289173611140488	0.3105745823709626	0.3472601398571349
487.5	0.24539933328155655	0.23040543174066813	0.26039323482244503
512.5	0.17974435610360984	0.16764160651017984	0.19184710569703983
537.5	0.12849189750292403	0.11888284867643925	0.13810094632940884
562.5	0.08851449725587873	0.08105561710635364	0.09597337740540379
587.5	0.0584782359168526	0.052839741834751444	0.06411672999895374
612.5	0.03682551775869814	0.03269912306840175	0.04095191244899452
637.5	0.021357394820518405	0.018483479461791148	0.02423131017924566
662.5	0.011166980036881987	0.00928059549151729	0.013053364582246688
687.5	0.005421704264454284	0.004262842268778029	0.00658056626013054
712.5	0.002269568222005569	0.0016365893536149962	0.0029025470903961425
737.5	0.0007055583042297238	0.00043090822732046175	0.0009802083811389856
762.5	0.00011025082134657834	0.00003281428085842338	0.0001876873618347333
787.5	0.	0.	0.
